latitude,longitude,speed,date
50.0824791,8.7441687,21.0,2022-04-01T11:53:22.318330
50.0827214,8.7443562,21.0,2022-04-01T11:53:27.475073
50.083105,8.744653,21.0,2022-04-01T11:53:35.638844
50.0832222,8.7447437,21.0,2022-04-01T11:53:38.133130
50.0832809,8.744788,21.0,2022-04-01T11:53:39.376330
50.0836847,8.7450927,21.0,2022-04-01T11:53:47.928387
50.0837882,8.7451709,21.0,2022-04-01T11:53:50.120958
50.0840495,8.7453681,21.0,2022-04-01T11:53:55.655187
50.0843008,8.7455577,21.0,2022-04-01T11:54:00.977358
50.0844525,8.7456722,21.0,2022-04-01T11:54:04.190272
50.0844815,8.7456941,21.0,2022-04-01T11:54:04.804501
50.0846005,8.7457839,21.0,2022-04-01T11:54:07.324844
50.0846648,8.7458325,21.0,2022-04-01T11:54:08.687015
50.085041,8.7461164,21.0,2022-04-01T11:54:16.654672
50.0851191,8.7461753,21.0,2022-04-01T11:54:18.308615
50.0852195,8.7462511,21.0,2022-04-01T11:54:20.435186
50.0855779,8.7465215,21.0,2022-04-01T11:54:28.025357
50.085737,8.7466416,21.0,2022-04-01T11:54:31.395128
50.0857663,8.7466637,21.0,2022-04-01T11:54:32.015699
50.0858738,8.7467449,21.0,2022-04-01T11:54:34.292785
50.085973,8.7468197,21.0,2022-04-01T11:54:36.393471
50.0861002,8.7469069,21.0,2022-04-01T11:54:39.042385
50.0871691,8.7477224,21.0,2022-04-01T11:55:01.728042
50.0872824,8.7478079,21.0,2022-04-01T11:55:04.127528
50.0873644,8.7478698,21.0,2022-04-01T11:55:05.864271
50.0876228,8.7480648,21.0,2022-04-01T11:55:11.336957
50.0877128,8.7481327,21.0,2022-04-01T11:55:13.242900
50.0881338,8.7484505,21.0,2022-04-01T11:55:22.159757
50.0883793,8.7486358,21.0,2022-04-01T11:55:27.359357
50.0884516,8.7486904,21.0,2022-04-01T11:55:28.890728
50.088617,8.7488152,21.0,2022-04-01T11:55:32.393528
50.0887787,8.7489372,21.0,2022-04-01T11:55:35.817985
50.0888717,8.7490074,21.0,2022-04-01T11:55:37.787699
50.0889646,8.7490775,21.0,2022-04-01T11:55:39.755185
50.0894235,8.7476123,21.0,2022-04-01T11:55:59.695756
50.0896082,8.7470227,21.0,2022-04-01T11:56:07.720156
50.0894235,8.7476123,21.0,2022-04-01T11:56:15.744556
50.0889646,8.7490775,21.0,2022-04-01T11:56:35.685127
50.0894759,8.7494767,21.0,2022-04-01T11:56:46.585927
50.0897809,8.7497148,21.0,2022-04-01T11:56:53.088384
50.0899306,8.7498317,21.0,2022-04-01T11:56:56.280041
50.0899763,8.7498674,21.0,2022-04-01T11:56:57.254441
50.0902617,8.7500896,21.0,2022-04-01T11:57:03.335698
50.0906243,8.7503721,21.0,2022-04-01T11:57:11.063012
50.0906383,8.750383,21.0,2022-04-01T11:57:11.361298
50.0908208,8.7505251,21.0,2022-04-01T11:57:15.249984
50.0910643,8.750719,21.0,2022-04-01T11:57:20.462270
50.0911844,8.7508131,21.0,2022-04-01T11:57:23.024613
50.0912497,8.7506293,21.0,2022-04-01T11:57:25.593984
50.0913965,8.7502164,21.0,2022-04-01T11:57:31.367013
50.091433,8.7500983,21.0,2022-04-01T11:57:32.970213
50.0914506,8.7500214,21.0,2022-04-01T11:57:33.968784
50.0914689,8.7499432,21.0,2022-04-01T11:57:34.986727
50.0914788,8.7499032,21.0,2022-04-01T11:57:35.511127
50.0914883,8.749871,21.0,2022-04-01T11:57:35.944498
50.0915206,8.7497832,21.0,2022-04-01T11:57:37.182212
50.0916081,8.7495503,21.0,2022-04-01T11:57:40.482898
50.0916548,8.7494332,21.0,2022-04-01T11:57:42.169069
50.0917225,8.7492918,21.0,2022-04-01T11:57:44.326840
50.091765,8.7492055,21.0,2022-04-01T11:57:45.657297
50.0917969,8.7491299,21.0,2022-04-01T11:57:46.763868
50.091831,8.7490416,21.0,2022-04-01T11:57:48.024211
50.0917605,8.7489849,21.0,2022-04-01T11:57:49.536382
50.0913847,8.7486825,21.0,2022-04-01T11:57:57.598153
50.091184,8.7485246,21.0,2022-04-01T11:58:01.883696
50.0911577,8.7484189,21.0,2022-04-01T11:58:03.270210
50.0910503,8.748406,21.0,2022-04-01T11:58:05.323581
50.0909881,8.7483555,21.0,2022-04-01T11:58:06.660381
50.0909507,8.7483056,21.0,2022-04-01T11:58:07.598781
50.0909145,8.7482536,21.0,2022-04-01T11:58:08.537181
50.0908542,8.7481635,21.0,2022-04-01T11:58:10.129410
50.0907652,8.7480209,21.0,2022-04-01T11:58:12.562496
50.0907059,8.7479316,21.0,2022-04-01T11:58:14.134325
50.0906689,8.7478802,21.0,2022-04-01T11:58:15.079068
50.0906246,8.7478251,21.0,2022-04-01T11:58:16.159411
50.0906689,8.7478802,21.0,2022-04-01T11:58:17.239754
50.0907059,8.7479316,21.0,2022-04-01T11:58:18.184497
50.0907652,8.7480209,21.0,2022-04-01T11:58:19.756326
50.0908542,8.7481635,21.0,2022-04-01T11:58:22.189412
50.0909145,8.7482536,21.0,2022-04-01T11:58:23.781641
50.0909507,8.7483056,21.0,2022-04-01T11:58:24.720041
50.0909881,8.7483555,21.0,2022-04-01T11:58:25.658441
50.0910503,8.748406,21.0,2022-04-01T11:58:26.995241
50.0911577,8.7484189,21.0,2022-04-01T11:58:29.048612
50.091184,8.7485246,21.0,2022-04-01T11:58:30.435126
50.0913847,8.7486825,21.0,2022-04-01T11:58:34.720669
50.0917605,8.7489849,21.0,2022-04-01T11:58:42.782440
50.091831,8.7490416,21.0,2022-04-01T11:58:44.294611
50.0918757,8.7489215,21.0,2022-04-01T11:58:45.992611
50.0922483,8.7479107,21.0,2022-04-01T11:59:00.249125
50.092579,8.7470143,21.0,2022-04-01T11:59:12.894725
50.0926683,8.7467824,21.0,2022-04-01T11:59:16.202268
50.0927378,8.7466124,21.0,2022-04-01T11:59:18.667411
50.0928139,8.7464431,21.0,2022-04-01T11:59:21.195468
50.092887,8.7463043,21.0,2022-04-01T11:59:23.391639
50.0929597,8.7461766,21.0,2022-04-01T11:59:25.479468
50.092887,8.7463043,21.0,2022-04-01T11:59:27.567297
50.0928139,8.7464431,21.0,2022-04-01T11:59:29.763468
50.0927378,8.7466124,21.0,2022-04-01T11:59:32.291525
50.0926683,8.7467824,21.0,2022-04-01T11:59:34.756668
50.092579,8.7470143,21.0,2022-04-01T11:59:38.064211
50.0925158,8.7469508,21.0,2022-04-01T11:59:39.497525
50.0905538,8.7449805,21.0,2022-04-01T12:00:23.987354
50.0886296,8.7431732,21.0,2022-04-01T12:01:06.811583
50.0886362,8.7431258,21.0,2022-04-01T12:01:07.404726
50.0886354,8.7430819,21.0,2022-04-01T12:01:07.941812
50.0886307,8.7430249,21.0,2022-04-01T12:01:08.644669
50.0886351,8.7429714,21.0,2022-04-01T12:01:09.304326
50.0886934,8.7427084,21.0,2022-04-01T12:01:12.707526
50.0887086,8.7426632,21.0,2022-04-01T12:01:13.331697
50.088736,8.7426167,21.0,2022-04-01T12:01:14.103811
50.0887854,8.7425292,21.0,2022-04-01T12:01:15.529240
50.0888251,8.7424356,21.0,2022-04-01T12:01:16.901526
50.0888574,8.7423446,21.0,2022-04-01T12:01:18.173355
50.0889616,8.7420506,21.0,2022-04-01T12:01:22.281126
50.0889766,8.7419915,21.0,2022-04-01T12:01:23.058383
50.0889893,8.7419224,21.0,2022-04-01T12:01:23.937469
50.0894115,8.7423765,21.0,2022-04-01T12:01:33.715755
50.0894253,8.7423874,21.0,2022-04-01T12:01:34.010612
50.0894413,8.742396,21.0,2022-04-01T12:01:34.333241
50.0894957,8.7424048,21.0,2022-04-01T12:01:35.375870
50.089513,8.7424107,21.0,2022-04-01T12:01:35.713413
50.0895262,8.7424195,21.0,2022-04-01T12:01:35.987013
50.0897998,8.7427141,21.0,2022-04-01T12:01:42.325927
50.0898093,8.7427291,21.0,2022-04-01T12:01:42.583756
50.0898197,8.7427465,21.0,2022-04-01T12:01:42.874670
50.0898735,8.7428683,21.0,2022-04-01T12:01:44.683241
50.0898838,8.7428871,21.0,2022-04-01T12:01:44.985641
50.089897,8.7429073,21.0,2022-04-01T12:01:45.338270
50.0901742,8.7432033,21.0,2022-04-01T12:01:51.743356
50.090187,8.7432146,21.0,2022-04-01T12:01:52.023813
50.0901994,8.7432245,21.0,2022-04-01T12:01:52.289356
50.0903479,8.7432973,21.0,2022-04-01T12:01:55.256785
50.0903664,8.7433097,21.0,2022-04-01T12:01:55.640614
50.0903828,8.7433235,21.0,2022-04-01T12:01:55.995814
50.0907411,8.7437094,21.0,2022-04-01T12:02:04.297757
50.0907532,8.7437264,21.0,2022-04-01T12:02:04.608214
50.0907638,8.7437472,21.0,2022-04-01T12:02:04.933071
50.0907746,8.7437778,21.0,2022-04-01T12:02:05.360271
50.0907818,8.743792,21.0,2022-04-01T12:02:05.581585
50.0907923,8.7438066,21.0,2022-04-01T12:02:05.849871
50.0909349,8.7439564,21.0,2022-04-01T12:02:09.127757
50.0928812,8.7460905,21.0,2022-04-01T12:02:54.488271
50.0929597,8.7461766,21.0,2022-04-01T12:02:56.317928
50.0930121,8.7460938,21.0,2022-04-01T12:02:57.740271
50.0931357,8.7459357,21.0,2022-04-01T12:03:00.788100
50.0932342,8.7458132,21.0,2022-04-01T12:03:03.190157
50.0932858,8.7459734,21.0,2022-04-01T12:03:05.382386
50.0933209,8.7460806,21.0,2022-04-01T12:03:06.854272
50.0933311,8.746131,21.0,2022-04-01T12:03:07.500558
50.0933641,8.7462555,21.0,2022-04-01T12:03:09.147987
50.0933898,8.7463657,21.0,2022-04-01T12:03:10.581987
50.0934154,8.7464848,21.0,2022-04-01T12:03:12.117987
50.0933943,8.7464432,21.0,2022-04-01T12:03:12.766501
50.093371,8.7464035,21.0,2022-04-01T12:03:13.424444
50.0933501,8.7463762,21.0,2022-04-01T12:03:13.944215
50.0933254,8.7463474,21.0,2022-04-01T12:03:14.532215
50.0933021,8.746326,21.0,2022-04-01T12:03:15.047701
50.0932753,8.7463055,21.0,2022-04-01T12:03:15.616844
50.0932368,8.7462857,21.0,2022-04-01T12:03:16.389644
50.093219,8.7462811,21.0,2022-04-01T12:03:16.733530
50.0931974,8.7462797,21.0,2022-04-01T12:03:17.145644
50.0931762,8.7462788,21.0,2022-04-01T12:03:17.549873
50.09315,8.7462846,21.0,2022-04-01T12:03:18.054387
50.0931137,8.7463068,21.0,2022-04-01T12:03:18.797701
50.0930947,8.7463217,21.0,2022-04-01T12:03:19.203130
50.0930734,8.7463431,21.0,2022-04-01T12:03:19.686216
50.0930558,8.7463656,21.0,2022-04-01T12:03:20.120102
50.0930362,8.746395,21.0,2022-04-01T12:03:20.638673
50.0929849,8.74648,21.0,2022-04-01T12:03:22.065816
50.0928184,8.746721,21.0,2022-04-01T12:03:26.396959
50.0929228,8.7464964,21.0,2022-04-01T12:03:29.788845
50.0929826,8.7463857,21.0,2022-04-01T12:03:31.558674
50.0930671,8.7462494,21.0,2022-04-01T12:03:33.876560
50.0932039,8.7460648,21.0,2022-04-01T12:03:37.325703
50.0932858,8.7459734,21.0,2022-04-01T12:03:39.245703
50.0933662,8.7458914,21.0,2022-04-01T12:03:41.077246
50.0934717,8.745796,21.0,2022-04-01T12:03:43.402160
50.0936133,8.7456704,21.0,2022-04-01T12:03:46.507760
50.093697,8.7456009,21.0,2022-04-01T12:03:48.315474
50.0938877,8.7454425,21.0,2022-04-01T12:03:52.434560
50.093697,8.7456009,21.0,2022-04-01T12:03:56.553646
50.0936133,8.7456704,21.0,2022-04-01T12:03:58.361360
50.0934717,8.745796,21.0,2022-04-01T12:04:01.466960
50.0933662,8.7458914,21.0,2022-04-01T12:04:03.791874
50.0932858,8.7459734,21.0,2022-04-01T12:04:05.623417
50.0932342,8.7458132,21.0,2022-04-01T12:04:07.815646
50.0933105,8.7457447,21.0,2022-04-01T12:04:09.494103
50.0933351,8.7457237,21.0,2022-04-01T12:04:10.028789
50.0934568,8.7456144,21.0,2022-04-01T12:04:12.706160
50.093609,8.7454888,21.0,2022-04-01T12:04:15.988846
50.0936792,8.7454308,21.0,2022-04-01T12:04:17.503417
50.0937934,8.7453288,21.0,2022-04-01T12:04:20.012274
50.0936792,8.7454308,21.0,2022-04-01T12:04:22.521131
50.093609,8.7454888,21.0,2022-04-01T12:04:24.035702
50.0934568,8.7456144,21.0,2022-04-01T12:04:27.318388
50.0933351,8.7457237,21.0,2022-04-01T12:04:29.995759
50.0933105,8.7457447,21.0,2022-04-01T12:04:30.530445
50.0932342,8.7458132,21.0,2022-04-01T12:04:32.208902
50.0931895,8.7456956,21.0,2022-04-01T12:04:33.880502
50.0929674,8.7451143,21.0,2022-04-01T12:04:42.154502
50.0929575,8.7450981,21.0,2022-04-01T12:04:42.428102
50.0929427,8.7450842,21.0,2022-04-01T12:04:42.757416
50.0929053,8.7450592,21.0,2022-04-01T12:04:43.533130
50.0928961,8.7450507,21.0,2022-04-01T12:04:43.736959
50.0928864,8.7450349,21.0,2022-04-01T12:04:44.004388
50.0926576,8.7444529,21.0,2022-04-01T12:04:52.351759
50.0926533,8.7444296,21.0,2022-04-01T12:04:52.648330
50.092653,8.7444046,21.0,2022-04-01T12:04:52.954159
50.0926556,8.7443315,21.0,2022-04-01T12:04:53.849530
50.0926531,8.7443052,21.0,2022-04-01T12:04:54.174730
50.0926461,8.7442812,21.0,2022-04-01T12:04:54.497187
50.0924245,8.743721,21.0,2022-04-01T12:05:02.545587
50.0924045,8.7436875,21.0,2022-04-01T12:05:03.105130
50.0923802,8.7436666,21.0,2022-04-01T12:05:03.634159
50.0923451,8.7436411,21.0,2022-04-01T12:05:04.372330
50.0920475,8.7434253,21.0,2022-04-01T12:05:10.628959
50.092038,8.743412,21.0,2022-04-01T12:05:10.872388
50.0920305,8.7433912,21.0,2022-04-01T12:05:11.164159
50.0920166,8.7433394,21.0,2022-04-01T12:05:11.850902
50.0920065,8.7433195,21.0,2022-04-01T12:05:12.161188
50.091988,8.7433004,21.0,2022-04-01T12:05:12.584102
50.0915562,8.742995,21.0,2022-04-01T12:05:21.622845
50.0915336,8.7429858,21.0,2022-04-01T12:05:22.068045
50.0917563,8.7424117,21.0,2022-04-01T12:05:30.272616
50.0920106,8.7417459,21.0,2022-04-01T12:05:39.748673
50.0920451,8.7416483,21.0,2022-04-01T12:05:41.111359
50.0921446,8.7413343,21.0,2022-04-01T12:05:45.394159
50.0922302,8.7409699,21.0,2022-04-01T12:05:50.139816
50.0923283,8.7403738,21.0,2022-04-01T12:05:57.665702
50.0922302,8.7409699,21.0,2022-04-01T12:06:05.191588
50.0921446,8.7413343,21.0,2022-04-01T12:06:09.937245
50.0920451,8.7416483,21.0,2022-04-01T12:06:14.220045
50.0920106,8.7417459,21.0,2022-04-01T12:06:15.582731
50.0917563,8.7424117,21.0,2022-04-01T12:06:25.058788
50.0915336,8.7429858,21.0,2022-04-01T12:06:33.263359
50.0915146,8.7429876,21.0,2022-04-01T12:06:33.626273
50.0914159,8.7430053,21.0,2022-04-01T12:06:35.520044
50.0913981,8.7430022,21.0,2022-04-01T12:06:35.861530
50.0913765,8.742992,21.0,2022-04-01T12:06:36.291816
50.0913216,8.7429463,21.0,2022-04-01T12:06:37.478273
50.0912388,8.7428676,21.0,2022-04-01T12:06:39.326959
50.0910047,8.742623,21.0,2022-04-01T12:06:44.699188
50.0909936,8.7426056,21.0,2022-04-01T12:06:44.999359
50.0909834,8.742581,21.0,2022-04-01T12:06:45.357645
50.0909582,8.7425044,21.0,2022-04-01T12:06:46.410388
50.0909443,8.7424662,21.0,2022-04-01T12:06:46.947474
50.0909255,8.7424384,21.0,2022-04-01T12:06:47.441531
50.0905862,8.7420627,21.0,2022-04-01T12:06:55.375245
50.0905654,8.7420479,21.0,2022-04-01T12:06:55.811016
50.0905413,8.7420416,21.0,2022-04-01T12:06:56.276787
50.0904993,8.7420498,21.0,2022-04-01T12:06:57.083701
50.0904779,8.7420465,21.0,2022-04-01T12:06:57.493587
50.0904543,8.7420296,21.0,2022-04-01T12:06:57.988673
50.0901884,8.7417524,21.0,2022-04-01T12:07:04.086559
50.0901743,8.7417225,21.0,2022-04-01T12:07:04.540330
50.0901475,8.7416282,21.0,2022-04-01T12:07:05.801701
50.0901275,8.7415904,21.0,2022-04-01T12:07:06.400844
50.0899209,8.7413667,21.0,2022-04-01T12:07:11.196044
50.0898748,8.7413168,21.0,2022-04-01T12:07:12.265930
50.0898498,8.7413076,21.0,2022-04-01T12:07:12.755530
50.0897999,8.7413227,21.0,2022-04-01T12:07:13.724444
50.0897662,8.7413122,21.0,2022-04-01T12:07:14.379473
50.089413,8.7409529,21.0,2022-04-01T12:07:22.419302
50.0894536,8.740851,21.0,2022-04-01T12:07:23.886216
50.0898233,8.7399247,21.0,2022-04-01T12:07:37.227987
50.0894536,8.740851,21.0,2022-04-01T12:07:50.569758
50.089413,8.7409529,21.0,2022-04-01T12:07:52.036672
50.0892694,8.7413039,21.0,2022-04-01T12:07:57.127929
50.0892465,8.7413396,21.0,2022-04-01T12:07:57.745243
50.0891796,8.7414034,21.0,2022-04-01T12:07:59.240272
50.0891572,8.741438,21.0,2022-04-01T12:07:59.841472
50.0890278,8.7417513,21.0,2022-04-01T12:08:04.398386
50.0890131,8.7418005,21.0,2022-04-01T12:08:05.062157
50.0889893,8.7419224,21.0,2022-04-01T12:08:06.620443
50.0889439,8.7418412,21.0,2022-04-01T12:08:07.937700
50.0886262,8.7415285,21.0,2022-04-01T12:08:15.100157
50.0882858,8.7413482,21.0,2022-04-01T12:08:21.953357
50.088219,8.7413087,21.0,2022-04-01T12:08:23.315186
50.088146,8.7412571,21.0,2022-04-01T12:08:24.843129
50.0880777,8.7411873,21.0,2022-04-01T12:08:26.400043
50.0879433,8.7410241,21.0,2022-04-01T12:08:29.647757
50.0878112,8.740834,21.0,2022-04-01T12:08:33.075128
50.0876577,8.7406106,21.0,2022-04-01T12:08:37.078499
50.0875108,8.7403997,21.0,2022-04-01T12:08:40.885585
50.0863035,8.7385804,21.0,2022-04-01T12:09:12.897128
50.0861694,8.7383874,21.0,2022-04-01T12:09:16.376614
50.0860154,8.7381799,21.0,2022-04-01T12:09:20.257071
50.0856415,8.737723,21.0,2022-04-01T12:09:29.313985
50.0860154,8.7381799,21.0,2022-04-01T12:09:38.370899
50.0861694,8.7383874,21.0,2022-04-01T12:09:42.251356
50.0856571,8.739325,21.0,2022-04-01T12:09:57.313585
50.0854843,8.739641,21.0,2022-04-01T12:10:02.391814
50.0856571,8.739325,21.0,2022-04-01T12:10:07.470043
50.0861694,8.7383874,21.0,2022-04-01T12:10:22.532272
50.0863035,8.7385804,21.0,2022-04-01T12:10:26.011758
50.0875108,8.7403997,21.0,2022-04-01T12:10:58.023301
50.0876577,8.7406106,21.0,2022-04-01T12:11:01.830387
50.0878112,8.740834,21.0,2022-04-01T12:11:05.833758
50.0879433,8.7410241,21.0,2022-04-01T12:11:09.261129
50.0880777,8.7411873,21.0,2022-04-01T12:11:12.508843
50.088146,8.7412571,21.0,2022-04-01T12:11:14.065757
50.088219,8.7413087,21.0,2022-04-01T12:11:15.593700
50.0882858,8.7413482,21.0,2022-04-01T12:11:16.955529
50.0886262,8.7415285,21.0,2022-04-01T12:11:23.808729
50.0889439,8.7418412,21.0,2022-04-01T12:11:30.971186
50.0889893,8.7419224,21.0,2022-04-01T12:11:32.288443
50.0889766,8.7419915,21.0,2022-04-01T12:11:33.167529
50.0889616,8.7420506,21.0,2022-04-01T12:11:33.944786
50.0888574,8.7423446,21.0,2022-04-01T12:11:38.052557
50.0888251,8.7424356,21.0,2022-04-01T12:11:39.324386
50.0887854,8.7425292,21.0,2022-04-01T12:11:40.696672
50.088736,8.7426167,21.0,2022-04-01T12:11:42.122101
50.0887086,8.7426632,21.0,2022-04-01T12:11:42.894215
50.0886934,8.7427084,21.0,2022-04-01T12:11:43.518386
50.0886351,8.7429714,21.0,2022-04-01T12:11:46.921586
50.0886307,8.7430249,21.0,2022-04-01T12:11:47.581243
50.0886354,8.7430819,21.0,2022-04-01T12:11:48.284100
50.0886362,8.7431258,21.0,2022-04-01T12:11:48.821186
50.0886296,8.7431732,21.0,2022-04-01T12:11:49.414329
50.0885165,8.74378,21.0,2022-04-01T12:11:57.142500
50.088497,8.743839,21.0,2022-04-01T12:11:57.954214
50.0884658,8.7438862,21.0,2022-04-01T12:11:58.783071
50.0884431,8.7439233,21.0,2022-04-01T12:11:59.409985
50.0884238,8.7439839,21.0,2022-04-01T12:12:00.237471
50.0883748,8.7443102,21.0,2022-04-01T12:12:04.335985
50.0883693,8.7443377,21.0,2022-04-01T12:12:04.688271
50.0883618,8.7443638,21.0,2022-04-01T12:12:05.037985
50.0886582,8.7446227,21.0,2022-04-01T12:12:11.514728
50.0886715,8.7446412,21.0,2022-04-01T12:12:11.854499
50.0886831,8.7446633,21.0,2022-04-01T12:12:12.203699
50.0887102,8.7447147,21.0,2022-04-01T12:12:13.017299
50.0887226,8.7447355,21.0,2022-04-01T12:12:13.364613
50.0887401,8.7447551,21.0,2022-04-01T12:12:13.775356
50.0889274,8.7449248,21.0,2022-04-01T12:12:17.905070
50.0891187,8.7450984,21.0,2022-04-01T12:12:22.124613
50.0891305,8.7451048,21.0,2022-04-01T12:12:22.362727
50.0891439,8.7451089,21.0,2022-04-01T12:12:22.622956
50.0891789,8.7451076,21.0,2022-04-01T12:12:23.290327
50.0892133,8.7451081,21.0,2022-04-01T12:12:23.946041
50.0892255,8.7451098,21.0,2022-04-01T12:12:24.179527
50.0892379,8.7451158,21.0,2022-04-01T12:12:24.427070
50.0894614,8.7453187,21.0,2022-04-01T12:12:29.357356
50.0895439,8.7453914,21.0,2022-04-01T12:12:31.163870
50.0895635,8.7454185,21.0,2022-04-01T12:12:31.663241
50.0895823,8.7454593,21.0,2022-04-01T12:12:32.277641
50.0896235,8.745538,21.0,2022-04-01T12:12:33.519812
50.0896507,8.7455757,21.0,2022-04-01T12:12:34.213583
50.0896662,8.7455912,21.0,2022-04-01T12:12:34.564669
50.0898496,8.7457504,21.0,2022-04-01T12:12:38.566326
50.0898653,8.7457574,21.0,2022-04-01T12:12:38.877640
50.0898826,8.7457573,21.0,2022-04-01T12:12:39.207469
50.0899462,8.7457408,21.0,2022-04-01T12:12:40.436440
50.0899561,8.7457426,21.0,2022-04-01T12:12:40.626383
50.0899663,8.7457488,21.0,2022-04-01T12:12:40.835012
50.0900574,8.7458278,21.0,2022-04-01T12:12:42.822212
50.0901117,8.7458749,21.0,2022-04-01T12:12:44.006783
50.0901215,8.7458898,21.0,2022-04-01T12:12:44.267697
50.0901302,8.7459075,21.0,2022-04-01T12:12:44.540440
50.0901574,8.745964,21.0,2022-04-01T12:12:45.404269
50.0901681,8.7459798,21.0,2022-04-01T12:12:45.685240
50.0901783,8.7459907,21.0,2022-04-01T12:12:45.920954
50.090285,8.7460886,21.0,2022-04-01T12:12:48.281183
50.0903021,8.7461003,21.0,2022-04-01T12:12:48.637240
50.0903151,8.7461069,21.0,2022-04-01T12:12:48.897811
50.0903746,8.7461257,21.0,2022-04-01T12:12:50.055125
50.0903903,8.7461329,21.0,2022-04-01T12:12:50.367125
50.0904052,8.7461431,21.0,2022-04-01T12:12:50.677411
50.0906859,8.7464062,21.0,2022-04-01T12:12:56.921011
50.0906945,8.7464177,21.0,2022-04-01T12:12:57.137011
50.0907049,8.7464357,21.0,2022-04-01T12:12:57.433240
50.0907433,8.7465192,21.0,2022-04-01T12:12:58.689640
50.0907557,8.7465382,21.0,2022-04-01T12:12:59.021011
50.0907682,8.7465538,21.0,2022-04-01T12:12:59.326325
50.0913308,8.7470601,21.0,2022-04-01T12:13:11.709811
50.091346,8.7470703,21.0,2022-04-01T12:13:12.025240
50.0913649,8.7470772,21.0,2022-04-01T12:13:12.395183
50.0914074,8.7470859,21.0,2022-04-01T12:13:13.212212
50.0914298,8.7470936,21.0,2022-04-01T12:13:13.649526
50.0914492,8.7471046,21.0,2022-04-01T12:13:14.042955
50.0917931,8.7474178,21.0,2022-04-01T12:13:21.635355
50.091811,8.7474404,21.0,2022-04-01T12:13:22.074384
50.0918243,8.7474658,21.0,2022-04-01T12:13:22.475355
50.0918421,8.7475209,21.0,2022-04-01T12:13:23.229812
50.0918536,8.7475433,21.0,2022-04-01T12:13:23.580726
50.0918688,8.747566,21.0,2022-04-01T12:13:23.982040
50.0921891,8.7478569,21.0,2022-04-01T12:13:31.048497
50.0922483,8.7479107,21.0,2022-04-01T12:13:32.354783
50.0921891,8.7478569,21.0,2022-04-01T12:13:33.661069
50.0918688,8.747566,21.0,2022-04-01T12:13:40.727526
50.0918536,8.7475433,21.0,2022-04-01T12:13:41.128840
50.0918421,8.7475209,21.0,2022-04-01T12:13:41.479754
50.0918243,8.7474658,21.0,2022-04-01T12:13:42.234211
50.091811,8.7474404,21.0,2022-04-01T12:13:42.635182
50.0917931,8.7474178,21.0,2022-04-01T12:13:43.074211
50.0914492,8.7471046,21.0,2022-04-01T12:13:50.666611
50.0914298,8.7470936,21.0,2022-04-01T12:13:51.060040
50.0914074,8.7470859,21.0,2022-04-01T12:13:51.497354
50.0913649,8.7470772,21.0,2022-04-01T12:13:52.314383
50.091346,8.7470703,21.0,2022-04-01T12:13:52.684326
50.0913308,8.7470601,21.0,2022-04-01T12:13:52.999755
50.0907682,8.7465538,21.0,2022-04-01T12:14:05.383241
50.0907557,8.7465382,21.0,2022-04-01T12:14:05.688555
50.0907433,8.7465192,21.0,2022-04-01T12:14:06.019926
50.0907049,8.7464357,21.0,2022-04-01T12:14:07.276326
50.0906945,8.7464177,21.0,2022-04-01T12:14:07.572555
50.0906859,8.7464062,21.0,2022-04-01T12:14:07.788555
50.0904052,8.7461431,21.0,2022-04-01T12:14:14.032155
50.0903903,8.7461329,21.0,2022-04-01T12:14:14.342441
50.0903746,8.7461257,21.0,2022-04-01T12:14:14.654441
50.0903151,8.7461069,21.0,2022-04-01T12:14:15.811755
50.0903021,8.7461003,21.0,2022-04-01T12:14:16.072326
50.090285,8.7460886,21.0,2022-04-01T12:14:16.428383
50.0901783,8.7459907,21.0,2022-04-01T12:14:18.788612
50.0901681,8.7459798,21.0,2022-04-01T12:14:19.024326
50.0901574,8.745964,21.0,2022-04-01T12:14:19.305297
50.0901302,8.7459075,21.0,2022-04-01T12:14:20.169126
50.0901215,8.7458898,21.0,2022-04-01T12:14:20.441869
50.0901117,8.7458749,21.0,2022-04-01T12:14:20.702783
50.0900574,8.7458278,21.0,2022-04-01T12:14:21.887354
50.0899663,8.7457488,21.0,2022-04-01T12:14:23.874554
50.0899561,8.7457426,21.0,2022-04-01T12:14:24.083183
50.0899462,8.7457408,21.0,2022-04-01T12:14:24.273126
50.0898826,8.7457573,21.0,2022-04-01T12:14:25.502097
50.0898653,8.7457574,21.0,2022-04-01T12:14:25.831926
50.0898496,8.7457504,21.0,2022-04-01T12:14:26.143240
50.0896662,8.7455912,21.0,2022-04-01T12:14:30.144897
50.0896507,8.7455757,21.0,2022-04-01T12:14:30.495983
50.0896235,8.745538,21.0,2022-04-01T12:14:31.189754
50.0895823,8.7454593,21.0,2022-04-01T12:14:32.431925
50.0895635,8.7454185,21.0,2022-04-01T12:14:33.046325
50.0895439,8.7453914,21.0,2022-04-01T12:14:33.545696
50.0894614,8.7453187,21.0,2022-04-01T12:14:35.352210
50.0892379,8.7451158,21.0,2022-04-01T12:14:40.282496
50.0892255,8.7451098,21.0,2022-04-01T12:14:40.530039
50.0892133,8.7451081,21.0,2022-04-01T12:14:40.763525
50.0891789,8.7451076,21.0,2022-04-01T12:14:41.419239
50.0891439,8.7451089,21.0,2022-04-01T12:14:42.086610
50.0891305,8.7451048,21.0,2022-04-01T12:14:42.346839
