start	end	lat	lon	lat	lon	name
6698830605	6698830606	-5010543.84	873020.6799999999	-5010554.33	872985.8099999999	Kaiserleipromenade
6698803054	6698830605	-5010538.81	873041.41	-5010543.84	873020.6799999999	Kaiserleipromenade
6698830604	6698803054	-5010532.14	873068.96	-5010538.81	873041.41	Kaiserleipromenade
6698830603	6698830604	-5010525.6	873103.29	-5010532.14	873068.96	Kaiserleipromenade
6698830602	6698830603	-5010519.92	873136.2799999999	-5010525.6	873103.29	Kaiserleipromenade
6698830601	6698830602	-5010513.04	873206.0199999999	-5010519.92	873136.2799999999	Kaiserleipromenade
6698830600	6698830601	-5010510.98	873252.15	-5010513.04	873206.0199999999	Kaiserleipromenade
6698830599	6698830600	-5010511.84	873313.58	-5010510.98	873252.15	Kaiserleipromenade
6698830598	6698830599	-5010515.62	873406.92	-5010511.84	873313.58	Kaiserleipromenade
6698830597	6698830598	-5010517.77	873449.5499999999	-5010515.62	873406.92	Kaiserleipromenade
27652089	6698830597	-5010521.35	873498.7000000001	-5010517.77	873449.5499999999	Kaiserleipromenade
5735063985	2551541770	-5010539.46	878320.24	-5010534.85	878248.4099999999	Mühlheimer Straße
5735063980	5735063985	-5010539.94	878329.54	-5010539.46	878320.24	Mühlheimer Straße
35198873	5735063980	-5010541.46	878346.32	-5010539.94	878329.54	Mühlheimer Straße
253396823	253396821	-5009280.93	874837.2200000001	-5009234.78	874796.7600000001	Blumenstraße
2013151345	253396823	-5009358.11	874906.5099999999	-5009280.93	874837.2200000001	Blumenstraße
253396822	2013151345	-5009377.92	874924.2999999999	-5009358.11	874906.5099999999	Blumenstraße
2012875416	253396822	-5009380.66	874927.27	-5009377.92	874924.2999999999	Blumenstraße
253393033	2012875416	-5009382.59	874930.85	-5009380.66	874927.27	Blumenstraße
7187287025	1832891661	-5010241.55	878471.45	-5010240.58	878464.9299999999	Lämmerspieler Weg
2024106458	7187287025	-5010242.96	878480.9199999999	-5010241.55	878471.45	Lämmerspieler Weg
1832891666	2024106458	-5010244.98	878492.7100000001	-5010242.96	878480.9199999999	Lämmerspieler Weg
1832891668	1832891666	-5010247.14	878506.5	-5010244.98	878492.7100000001	Lämmerspieler Weg
1832891675	1832891668	-5010248.5	878517.0900000001	-5010247.14	878506.5	Lämmerspieler Weg
1832891677	1832891675	-5010249.96	878531.4400000001	-5010248.5	878517.0900000001	Lämmerspieler Weg
60405585	1832891677	-5010250.949999999	878547.53	-5010249.96	878531.4400000001	Lämmerspieler Weg
60494572	60405585	-5010252.17	878571.0999999999	-5010250.949999999	878547.53	Lämmerspieler Weg
1983242577	60494572	-5010262.45	878792.2699999999	-5010252.17	878571.0999999999	Lämmerspieler Weg
3201771744	196414630	-5009096.02	875212.93	-5009090.05	875208.4099999999	Brahmsstraße
196414634	3201771744	-5009166.15	875266.0	-5009096.02	875212.93	Brahmsstraße
2012875171	196414634	-5009167.89	875268.09	-5009166.15	875266.0	Brahmsstraße
2012875172	2012875171	-5009169.47	875272.07	-5009167.89	875268.09	Brahmsstraße
2012875173	2012875172	-5009169.84	875275.95	-5009169.47	875272.07	Brahmsstraße
196414637	2012875173	-5009169.4799999995	875279.8800000001	-5009169.84	875275.95	Brahmsstraße
3206532761	196414637	-5009141.47	875369.42	-5009169.4799999995	875279.8800000001	Brahmsstraße
3206532756	3206532761	-5009134.76	875390.8600000001	-5009141.47	875369.42	Brahmsstraße
196414640	3206532756	-5009131.649999999	875400.8	-5009134.76	875390.8600000001	Brahmsstraße
2018741151	878799726	-5009738.5600000005	877393.15	-5009688.04	877354.62	Landgrafenring
2018741159	2018741151	-5009741.5	877395.91	-5009738.5600000005	877393.15	Landgrafenring
2018741162	2018741159	-5009744.47	877399.9	-5009741.5	877395.91	Landgrafenring
2018741169	2018741162	-5009747.38	877404.5900000001	-5009744.47	877399.9	Landgrafenring
2018741180	2018741169	-5009749.149999999	877408.5700000001	-5009747.38	877404.5900000001	Landgrafenring
2018741191	2018741180	-5009750.54	877412.9099999999	-5009749.149999999	877408.5700000001	Landgrafenring
38583606	2018741191	-5009751.38	877417.11	-5009750.54	877412.9099999999	Landgrafenring
878799706	38583606	-5009761.37	877487.6000000001	-5009751.38	877417.11	Landgrafenring
38583608	878799706	-5009775.4799999995	877591.4099999999	-5009761.37	877487.6000000001	Landgrafenring
2657534783	38583608	-5009781.19	877634.4999999999	-5009775.4799999995	877591.4099999999	Landgrafenring
38583609	2657534783	-5009782.109999999	877640.79	-5009781.19	877634.4999999999	Landgrafenring
253396824	253396823	-5009256.92	874902.75	-5009280.93	874837.2200000001	Mainländer Straße
2013021564	253396824	-5009256.55	874906.03	-5009256.92	874902.75	Mainländer Straße
2013021565	2013021564	-5009256.82	874908.4500000001	-5009256.55	874906.03	Mainländer Straße
2013021566	2013021565	-5009257.9399999995	874911.74	-5009256.82	874908.4500000001	Mainländer Straße
2013021659	2013021566	-5009315.569999999	874962.9	-5009257.9399999995	874911.74	Mainländer Straße
2013021666	2013021659	-5009317.1	874964.99	-5009315.569999999	874962.9	Mainländer Straße
2013021668	2013021666	-5009317.55	874966.62	-5009317.1	874964.99	Mainländer Straße
253396825	2013021668	-5009317.41	874968.66	-5009317.55	874966.62	Mainländer Straße
2013021663	253396825	-5009316.58	874971.3200000001	-5009317.41	874968.66	Mainländer Straße
253396826	2013021663	-5009293.180000001	875037.73	-5009316.58	874971.3200000001	Mainländer Straße
882152309	278123616	-5010820.6899999995	876093.22	-5010810.649999999	876123.3	Herrnstraße
2024106499	2024106498	-5010273.83	879144.85	-5010273.7	879079.1000000001	Maybachstraße
60405590	2024106499	-5010272.99	879209.11	-5010273.83	879144.85	Maybachstraße
1831650139	882152314	-5010842.42	876058.66	-5010837.3100000005	876043.6900000001	Mozartweg
1831650149	1831650139	-5010845.02	876064.17	-5010842.42	876058.66	Mozartweg
882152350	1831650149	-5010847.81	876070.3700000001	-5010845.02	876064.17	Mozartweg
1831650163	882152350	-5010850.69	876080.9	-5010847.81	876070.3700000001	Mozartweg
1831650166	1831650163	-5010851.36	876083.86	-5010850.69	876080.9	Mozartweg
1831650167	1831650166	-5010851.61	876087.5900000001	-5010851.36	876083.86	Mozartweg
1831650165	1831650167	-5010851.22	876093.15	-5010851.61	876087.5900000001	Mozartweg
882152356	1831650165	-5010847.92	876116.72	-5010851.22	876093.15	Mozartweg
1831650144	882152356	-5010843.67	876115.45	-5010847.92	876116.72	Mozartweg
1831650133	1831650144	-5010840.2	876115.3	-5010843.67	876115.45	Mozartweg
1831650130	1831650133	-5010838.5200000005	876115.3500000001	-5010840.2	876115.3	Mozartweg
1831650127	1831650130	-5010836.4399999995	876116.1599999999	-5010838.5200000005	876115.3500000001	Mozartweg
1831650125	1831650127	-5010834.28	876118.08	-5010836.4399999995	876116.1599999999	Mozartweg
1831650120	1831650125	-5010832.17	876122.7399999999	-5010834.28	876118.08	Mozartweg
882152360	1831650120	-5010826.58	876135.5	-5010832.17	876122.7399999999	Mozartweg
2031153636	395304182	-5008340.38	876571.7799999999	-5008341.38	876563.4600000001	Eberhard-von-Rochow-Straße
2031153635	2031153636	-5008339.63	876579.54	-5008340.38	876571.7799999999	Eberhard-von-Rochow-Straße
395304180	2031153635	-5008338.9799999995	876589.63	-5008339.63	876579.54	Eberhard-von-Rochow-Straße
2031153634	395304180	-5008338.93	876606.39	-5008338.9799999995	876589.63	Eberhard-von-Rochow-Straße
5760301137	2031153634	-5008339.399999999	876633.14	-5008338.93	876606.39	Eberhard-von-Rochow-Straße
2033676032	253398189	-5008941.149999999	874237.65	-5008898.93	874192.24	Hergenröderstraße
2033676034	2033676032	-5008942.53	874238.74	-5008941.149999999	874237.65	Hergenröderstraße
2033676036	2033676034	-5008944.13	874239.6	-5008942.53	874238.74	Hergenröderstraße
2033676039	2033676036	-5008949.57	874240.4799999999	-5008944.13	874239.6	Hergenröderstraße
2033676041	2033676039	-5008951.3	874241.0700000001	-5008949.57	874240.4799999999	Hergenröderstraße
2033676042	2033676041	-5008952.62	874241.9500000001	-5008951.3	874241.0700000001	Hergenröderstraße
2033676110	2033676042	-5008979.98	874271.41	-5008952.62	874241.9500000001	Hergenröderstraße
2033676125	2033676110	-5008980.93	874272.91	-5008979.98	874271.41	Hergenröderstraße
2033676134	2033676125	-5008981.97	874274.6500000001	-5008980.93	874272.91	Hergenröderstraße
2033676175	2033676134	-5008987.350000001	874286.83	-5008981.97	874274.6500000001	Hergenröderstraße
2033676188	2033676175	-5008988.38	874288.7100000001	-5008987.350000001	874286.83	Hergenröderstraße
2033676199	2033676188	-5008989.7	874290.7300000001	-5008988.38	874288.7100000001	Hergenröderstraße
2033676300	2033676199	-5009017.42	874320.33	-5008989.7	874290.7300000001	Hergenröderstraße
2033676309	2033676300	-5009018.7	874321.46	-5009017.42	874320.33	Hergenröderstraße
2033676320	2033676309	-5009019.94	874322.4500000001	-5009018.7	874321.46	Hergenröderstraße
2033676365	2033676320	-5009034.79	874329.73	-5009019.94	874322.4500000001	Hergenröderstraße
2033676372	2033676365	-5009036.64	874330.97	-5009034.79	874329.73	Hergenröderstraße
2033676382	2033676372	-5009038.28	874332.3500000001	-5009036.64	874330.97	Hergenröderstraße
2033676537	2033676382	-5009074.11	874370.9400000001	-5009038.28	874332.3500000001	Hergenröderstraße
2033676545	2033676537	-5009075.32	874372.64	-5009074.11	874370.9400000001	Hergenröderstraße
2033676549	2033676545	-5009076.38	874374.72	-5009075.32	874372.64	Hergenröderstraße
2033676554	2033676549	-5009077.46	874377.78	-5009076.38	874374.72	Hergenröderstraße
2033676557	2033676554	-5009078.180000001	874379.2	-5009077.46	874377.78	Hergenröderstraße
2033676560	2033676557	-5009079.2299999995	874380.6599999999	-5009078.180000001	874379.2	Hergenröderstraße
253398188	2033676560	-5009093.49	874395.64	-5009079.2299999995	874380.6599999999	Hergenröderstraße
2013021715	196421214	-5009331.9399999995	875392.1200000001	-5009369.49	875271.01	Rosenaustraße
2013021704	2013021715	-5009329.180000001	875399.1900000001	-5009331.9399999995	875392.1200000001	Rosenaustraße
2012875252	2013021704	-5009326.48	875405.42	-5009329.180000001	875399.1900000001	Rosenaustraße
878799958	38579051	-5009507.96	876974.74	-5009521.54	876971.9099999999	Hessenring
2017181270	878799958	-5009493.31	876977.1900000001	-5009507.96	876974.74	Hessenring
2017181265	2017181270	-5009488.89	876978.84	-5009493.31	876977.1900000001	Hessenring
2017181258	2017181265	-5009485.77	876980.47	-5009488.89	876978.84	Hessenring
38587426	2017181258	-5009478.63	876984.73	-5009485.77	876980.47	Hessenring
60405593	290185748	-5010252.2299999995	879377.4000000001	-5010254.4799999995	879372.97	Bierbrauerweg
2024106466	60405593	-5010250.03	879381.1699999999	-5010252.2299999995	879377.4000000001	Bierbrauerweg
2024106462	2024106466	-5010246.680000001	879385.83	-5010250.03	879381.1699999999	Bierbrauerweg
1468605429	2024106462	-5010242.4399999995	879390.15	-5010246.680000001	879385.83	Bierbrauerweg
2024106450	1468605429	-5010238.9	879392.3700000001	-5010242.4399999995	879390.15	Bierbrauerweg
1468605422	2024106450	-5010230.41	879395.9400000001	-5010238.9	879392.3700000001	Bierbrauerweg
2024106445	1468605422	-5010227.78	879396.62	-5010230.41	879395.9400000001	Bierbrauerweg
2024106441	2024106445	-5010220.300000001	879398.3	-5010227.78	879396.62	Bierbrauerweg
2024106438	2024106441	-5010211.16	879399.1	-5010220.300000001	879398.3	Bierbrauerweg
60405594	2024106438	-5010188.72	879401.1299999999	-5010211.16	879399.1	Bierbrauerweg
60405596	60405594	-5010175.53	879402.64	-5010188.72	879401.1299999999	Bierbrauerweg
288527277	5760301137	-5008339.61	876645.4700000001	-5008339.399999999	876633.14	Eberhard-von-Rochow-Straße
59282312	288527277	-5008341.260000001	876714.3	-5008339.61	876645.4700000001	Eberhard-von-Rochow-Straße
691224056	549340904	-5011174.01	874141.6799999999	-5011177.2	874146.83	Goethering
1837281600	691224056	-5011169.28	874137.94	-5011174.01	874141.6799999999	Goethering
1158137264	1837281600	-5011160.63	874134.75	-5011169.28	874137.94	Goethering
1837281548	1158137264	-5011152.93	874134.4500000001	-5011160.63	874134.75	Goethering
549340908	1837281548	-5011145.18	874135.53	-5011152.93	874134.4500000001	Goethering
2013021749	2012875252	-5009338.83	875414.73	-5009326.48	875405.42	Frühlingsaustraße
2013021758	2013021749	-5009341.5	875416.37	-5009338.83	875414.73	Frühlingsaustraße
2012875277	2013021758	-5009343.640000001	875417.57	-5009341.5	875416.37	Frühlingsaustraße
2013021776	2012875277	-5009345.9	875418.37	-5009343.640000001	875417.57	Frühlingsaustraße
2012875281	2013021776	-5009347.9	875418.87	-5009345.9	875418.37	Frühlingsaustraße
2012875295	2012875281	-5009352.1899999995	875419.31	-5009347.9	875418.87	Frühlingsaustraße
196421233	2012875295	-5009375.43	875420.41	-5009352.1899999995	875419.31	Frühlingsaustraße
2013021942	196421233	-5009376.84	875420.01	-5009375.43	875420.41	Frühlingsaustraße
2012875387	2013021942	-5009377.88	875418.99	-5009376.84	875420.01	Frühlingsaustraße
196421229	2012875387	-5009378.81	875416.67	-5009377.88	875418.99	Frühlingsaustraße
35503723	196421229	-5009405.149999999	875297.92	-5009378.81	875416.67	Frühlingsaustraße
3392724010	279051468	-5008621.88	875402.15	-5008620.42	875390.44	Bethnal-Green-Straße
3392724015	3392724010	-5008632.62	875488.55	-5008621.88	875402.15	Bethnal-Green-Straße
3392724025	3392724015	-5008638.4799999995	875535.67	-5008632.62	875488.55	Bethnal-Green-Straße
2032691963	3392724025	-5008639.99	875547.79	-5008638.4799999995	875535.67	Bethnal-Green-Straße
2032691972	2032691963	-5008642.7299999995	875570.2899999999	-5008639.99	875547.79	Bethnal-Green-Straße
279051469	2032691972	-5008643.26	875574.68	-5008642.7299999995	875570.2899999999	Bethnal-Green-Straße
7295008889	5338845111	-5010681.54	873656.63	-5010679.91	873655.5299999999	Warschauer Straße
5521086472	7295008889	-5010682.95	873658.67	-5010681.54	873656.63	Warschauer Straße
7295008890	5521086472	-5010683.88	873661.3099999999	-5010682.95	873658.67	Warschauer Straße
5521086471	7295008890	-5010684.34	873665.08	-5010683.88	873661.3099999999	Warschauer Straße
5521086470	5521086471	-5010684.220000001	873668.9099999999	-5010684.34	873665.08	Warschauer Straße
652546	5521086470	-5010682.779999999	873675.86	-5010684.220000001	873668.9099999999	Warschauer Straße
1838438792	271785544	-5008067.28	876025.1	-5008069.359999999	876047.61	Auf der Rosenhöhe
560400650	1838438792	-5008067.08	875984.89	-5008067.28	876025.1	Auf der Rosenhöhe
271785554	560400650	-5008066.96	875950.6200000001	-5008067.08	875984.89	Auf der Rosenhöhe
7565510693	271785554	-5008067.11	875838.91	-5008066.96	875950.6200000001	Auf der Rosenhöhe
271785556	7565510693	-5008067.1899999995	875776.02	-5008067.11	875838.91	Auf der Rosenhöhe
271785557	271785556	-5008067.34	875763.7600000001	-5008067.1899999995	875776.02	Auf der Rosenhöhe
5521086475	634427	-5010569.75	873723.4000000001	-5010578.180000001	873719.0399999999	Kaiserleikreisel
1235236316	5521086475	-5010562.22	873729.14	-5010569.75	873723.4000000001	Kaiserleikreisel
5521086474	1235236316	-5010555.05	873733.73	-5010562.22	873729.14	Kaiserleikreisel
5521086473	5521086474	-5010546.140000001	873736.54	-5010555.05	873733.73	Kaiserleikreisel
1837280986	5521086473	-5010533.63	873740.28	-5010546.140000001	873736.54	Kaiserleikreisel
2032872627	271785506	-5007806.09	875600.99	-5007808.91	875598.6	Lauterbornweg
2032872626	2032872627	-5007804.66	875604.5	-5007806.09	875600.99	Lauterbornweg
1838438772	2032872626	-5007803.640000001	875608.54	-5007804.66	875604.5	Lauterbornweg
560400645	1838438772	-5007799.390000001	875682.6900000001	-5007803.640000001	875608.54	Lauterbornweg
2012875066	31124340	-5008926.1899999995	876040.57	-5008928.9	876058.9700000001	Odenwaldring
2012875062	2012875066	-5008925.77	876036.27	-5008926.1899999995	876040.57	Odenwaldring
2012875051	2012875062	-5008924.27	876019.5	-5008925.77	876036.27	Odenwaldring
492170419	2012875051	-5008922.7	875990.53	-5008924.27	876019.5	Odenwaldring
5218114125	492170419	-5008922.5	875985.12	-5008922.7	875990.53	Odenwaldring
5521086115	29535046	-5010543.13	873918.46	-5010536.93	873915.8700000001	Kaiserleikreisel
1235236919	5521086115	-5010549.720000001	873924.6400000001	-5010543.13	873918.46	Kaiserleikreisel
526638	1235236919	-5010561.99	873936.81	-5010549.720000001	873924.6400000001	Kaiserleikreisel
34087288	1832151395	-5010507.43	876742.4800000001	-5010510.54	876728.4800000001	Berliner Straße
537981483	215332579	-5010022.77	876345.62	-5010025.91	876363.57	Bismarckstraße
1835094778	3076977116	-5010726.36	874333.1599999999	-5010724.67	874347.15	Strahlenbergerstraße
3078426991	1835094778	-5010728.65	874306.71	-5010726.36	874333.1599999999	Strahlenbergerstraße
1549159577	5215776247	-5010206.48	874604.9899999999	-5010205.53	874597.62	August-Bebel-Ring
5215776246	1549159577	-5010207.42	874612.23	-5010206.48	874604.9899999999	August-Bebel-Ring
3424502936	3424502923	-5008266.99	877789.44	-5008260.92	877780.25	Brunnenweg
242705239	3424502936	-5008289.35	877816.2	-5008266.99	877789.44	Brunnenweg
1831939799	36452115	-5010434.22	876455.61	-5010440.109999999	876455.83	Marktplatz
1832015465	1831939799	-5010427.43	876455.7399999999	-5010434.22	876455.61	Marktplatz
1832151395	2904807978	-5010510.54	876728.4800000001	-5010532.5200000005	876619.5299999999	Berliner Straße
3424502913	3424502932	-5008246.43	877747.3300000001	-5008264.9	877773.97	Dag-Hammarskjöld-Platz
1854322643	3424502913	-5008243.33	877742.56	-5008246.43	877747.3300000001	Dag-Hammarskjöld-Platz
30925981	18409398	-5011187.21	875737.5700000001	-5011179.04	875725.62	Kaiserstraße
560400654	36322034	-5010456.31	876455.5299999999	-5010480.7	876455.58	Marktplatz
36452115	560400654	-5010440.109999999	876455.83	-5010456.31	876455.5299999999	Marktplatz
3424502923	3424502932	-5008260.92	877780.25	-5008264.9	877773.97	Brunnenweg
3424502918	3424502923	-5008257.489999999	877785.7	-5008260.92	877780.25	Brunnenweg
1767681026	3424502918	-5008254.0600000005	877791.0800000001	-5008257.489999999	877785.7	Brunnenweg
429358075	1767681026	-5008241.89	877796.01	-5008254.0600000005	877791.0800000001	Brunnenweg
429358081	429358075	-5008223.71	877802.66	-5008241.89	877796.01	Brunnenweg
429358083	429358081	-5008202.97	877809.53	-5008223.71	877802.66	Brunnenweg
3424471492	429358083	-5008181.92	877816.7899999999	-5008202.97	877809.53	Brunnenweg
3424471491	3424471492	-5008176.88	877818.8500000001	-5008181.92	877816.7899999999	Brunnenweg
7295008916	1086046054	-5011344.43	875456.89	-5011345.140000001	875454.19	Jean-Weipert-Straße
7295008914	7295008916	-5011343.149999999	875459.5399999999	-5011344.43	875456.89	Jean-Weipert-Straße
2861896068	7295008914	-5011301.180000001	875521.79	-5011343.149999999	875459.5399999999	Jean-Weipert-Straße
2861970116	2861896068	-5011291.61	875532.75	-5011301.180000001	875521.79	Jean-Weipert-Straße
4126670932	2861970116	-5011279.03	875547.16	-5011291.61	875532.75	Jean-Weipert-Straße
2861970115	4126670932	-5011250.56	875579.1200000001	-5011279.03	875547.16	Jean-Weipert-Straße
3735528426	2861970115	-5011229.93	875600.05	-5011250.56	875579.1200000001	Jean-Weipert-Straße
2861923982	3735528426	-5011191.800000001	875623.0800000001	-5011229.93	875600.05	Jean-Weipert-Straße
3787589348	2479378007	-5010491.14	877557.17	-5010492.87	877556.5399999999	Mathildenstraße
2577549011	3787589348	-5010488.98	877558.4	-5010491.14	877557.17	Mathildenstraße
3787589346	2577549011	-5010483.78	877562.9199999999	-5010488.98	877558.4	Mathildenstraße
3787589344	3787589346	-5010482.28	877564.04	-5010483.78	877562.9199999999	Mathildenstraße
2551461521	3787589344	-5010478.56	877564.8800000001	-5010482.28	877564.04	Mathildenstraße
7295008913	1822641872	-5011181.84	875630.98	-5011177.94	875635.3300000001	Jean-Weipert-Straße
4485305629	7295008913	-5011184.9	875628.26	-5011181.84	875630.98	Jean-Weipert-Straße
2861923982	4485305629	-5011191.800000001	875623.0800000001	-5011184.9	875628.26	Jean-Weipert-Straße
2861970114	2861970113	-5011264.42	875418.26	-5011304.96	875436.74	Hafenplatz
2861970115	2861970114	-5011250.56	875579.1200000001	-5011264.42	875418.26	Hafenplatz
2861970116	2861970115	-5011291.61	875532.75	-5011250.56	875579.1200000001	Hafenplatz
5300421123	2861970116	-5011295.4	875503.5700000001	-5011291.61	875532.75	Hafenplatz
5300421122	5300421123	-5011304.17	875443.22	-5011295.4	875503.5700000001	Hafenplatz
2861970113	5300421122	-5011304.96	875436.74	-5011304.17	875443.22	Hafenplatz
395304178	5760301138	-5008371.15	876807.96	-5008359.87	876773.1	Eberhard-von-Rochow-Straße
60405589	60493975	-5010262.88	878885.5599999999	-5010266.57	878884.07	Daimlerstraße
1983283347	60405589	-5010255.84	878888.3	-5010262.88	878885.5599999999	Daimlerstraße
60494225	1983283347	-5010250.03	878890.71	-5010255.84	878888.3	Daimlerstraße
1983283345	60494225	-5010246.95	878892.8300000001	-5010250.03	878890.71	Daimlerstraße
1983222303	1983283345	-5010244.64	878895.38	-5010246.95	878892.8300000001	Daimlerstraße
1854322749	1983222303	-5010242.19	878899.1	-5010244.64	878895.38	Daimlerstraße
2024106451	1854322749	-5010239.4799999995	878904.62	-5010242.19	878899.1	Daimlerstraße
2024106446	2024106451	-5010231.51	878922.12	-5010239.4799999995	878904.62	Daimlerstraße
1983222300	2024106446	-5010226.6	878932.45	-5010231.51	878922.12	Daimlerstraße
2024106442	1983222300	-5010221.69	878941.88	-5010226.6	878932.45	Daimlerstraße
60494226	2024106442	-5010216.75	878950.4400000001	-5010221.69	878941.88	Daimlerstraße
2024106439	60494226	-5010212.61	878956.8400000001	-5010216.75	878950.4400000001	Daimlerstraße
1983222297	2024106439	-5010206.27	878965.6000000001	-5010212.61	878956.8400000001	Daimlerstraße
1983222288	1983222297	-5010196.54	878978.1100000001	-5010206.27	878965.6000000001	Daimlerstraße
1983222281	1983222288	-5010188.8	878986.8099999999	-5010196.54	878978.1100000001	Daimlerstraße
6970695039	1983222281	-5010188.17	878987.4299999999	-5010188.8	878986.8099999999	Daimlerstraße
2024106433	6970695039	-5010183.51	878992.0499999999	-5010188.17	878987.4299999999	Daimlerstraße
1854322745	2024106433	-5010178.67	878996.2600000001	-5010183.51	878992.0499999999	Daimlerstraße
2024106432	1854322745	-5010169.67	879003.23	-5010178.67	878996.2600000001	Daimlerstraße
60494227	2024106432	-5010159.66	879009.8300000001	-5010169.67	879003.23	Daimlerstraße
2024106429	60494227	-5010135.41	879025.1599999999	-5010159.66	879009.8300000001	Daimlerstraße
2024106427	2024106429	-5010122.58	879032.9299999999	-5010135.41	879025.1599999999	Daimlerstraße
2024106425	2024106427	-5010114.12	879037.51	-5010122.58	879032.9299999999	Daimlerstraße
2024106422	2024106425	-5010101.0	879043.46	-5010114.12	879037.51	Daimlerstraße
60494228	2024106422	-5010093.62	879045.99	-5010101.0	879043.46	Daimlerstraße
2024106416	60494228	-5010086.53	879047.61	-5010093.62	879045.99	Daimlerstraße
2024106414	2024106416	-5010078.17	879048.6100000001	-5010086.53	879047.61	Daimlerstraße
60494229	2024106414	-5010063.87	879048.51	-5010078.17	879048.6100000001	Daimlerstraße
2024106410	60494229	-5010054.95	879047.5900000001	-5010063.87	879048.51	Daimlerstraße
2024106408	2024106410	-5010044.31	879045.55	-5010054.95	879047.5900000001	Daimlerstraße
2024106407	2024106408	-5010034.1899999995	879042.86	-5010044.31	879045.55	Daimlerstraße
2024106406	2024106407	-5010024.49	879039.21	-5010034.1899999995	879042.86	Daimlerstraße
2024106403	2024106406	-5010015.4	879035.4	-5010024.49	879039.21	Daimlerstraße
2024106401	2024106403	-5010006.79	879031.5	-5010015.4	879035.4	Daimlerstraße
60494230	2024106401	-5009999.25	879027.11	-5010006.79	879031.5	Daimlerstraße
2024106398	60494230	-5009989.47	879020.3500000001	-5009999.25	879027.11	Daimlerstraße
2024106394	2024106398	-5009979.24	879012.6900000001	-5009989.47	879020.3500000001	Daimlerstraße
6600731249	2024106394	-5009967.59	879002.65	-5009979.24	879012.6900000001	Daimlerstraße
2024106393	6600731249	-5009964.97	879000.4	-5009967.59	879002.65	Daimlerstraße
60494231	2024106393	-5009951.47	878988.6299999999	-5009964.97	879000.4	Daimlerstraße
2024106384	60494231	-5009928.57	878966.52	-5009951.47	878988.6299999999	Daimlerstraße
6600731269	2024106384	-5009924.800000001	878962.7100000001	-5009928.57	878966.52	Daimlerstraße
6960067971	6600731269	-5009908.12	878945.88	-5009924.800000001	878962.7100000001	Daimlerstraße
5077261336	6960067971	-5009850.0600000005	878887.2899999999	-5009908.12	878945.88	Daimlerstraße
3376861799	5077261336	-5009838.83	878875.9600000001	-5009850.0600000005	878887.2899999999	Daimlerstraße
2472197	3376861799	-5009831.08	878868.13	-5009838.83	878875.9600000001	Daimlerstraße
2031153623	5760301139	-5008287.68	876693.4400000001	-5008283.77	876691.7	Dietzenbacher Straße
245565426	2031153623	-5008299.14	876697.9299999999	-5008287.68	876693.4400000001	Dietzenbacher Straße
59282312	245565426	-5008341.260000001	876714.3	-5008299.14	876697.9299999999	Dietzenbacher Straße
2018741016	38587773	-5009498.84	877208.11	-5009489.49	877203.4	Hessenring
2018741027	2018741016	-5009504.59	877209.9400000001	-5009498.84	877208.11	Hessenring
2022279110	2018741027	-5009510.180000001	877210.93	-5009504.59	877209.9400000001	Hessenring
2018741045	2022279110	-5009514.47	877211.02	-5009510.180000001	877210.93	Hessenring
38588436	2018741045	-5009525.07	877209.98	-5009514.47	877211.02	Hessenring
38579034	36752661	-5009821.800000001	877668.27	-5009931.12	877630.77	Herzogstraße
878799943	38583609	-5009798.57	877635.54	-5009782.109999999	877640.79	Lichtenplattenweg
38579035	878799943	-5009816.58	877629.64	-5009798.57	877635.54	Lichtenplattenweg
2012875251	2012875252	-5009324.6	875410.01	-5009326.48	875405.42	Rosenaustraße
2012875245	2012875251	-5009320.87	875420.72	-5009324.6	875410.01	Rosenaustraße
2012875239	2012875245	-5009318.1899999995	875429.72	-5009320.87	875420.72	Rosenaustraße
2012875235	2012875239	-5009316.28	875437.05	-5009318.1899999995	875429.72	Rosenaustraße
2012875228	2012875235	-5009314.58	875444.8200000001	-5009316.28	875437.05	Rosenaustraße
2012875226	2012875228	-5009313.21	875453.0700000001	-5009314.58	875444.8200000001	Rosenaustraße
2012875224	2012875226	-5009312.05	875462.8	-5009313.21	875453.0700000001	Rosenaustraße
2012875213	2012875224	-5009311.180000001	875473.6799999999	-5009312.05	875462.8	Rosenaustraße
196421224	2012875213	-5009310.82	875485.3300000001	-5009311.180000001	875473.6799999999	Rosenaustraße
2012875220	196421224	-5009311.350000001	875500.3	-5009310.82	875485.3300000001	Rosenaustraße
196421226	2012875220	-5009312.61	875516.3200000001	-5009311.350000001	875500.3	Rosenaustraße
27470276	847673237	-5010705.85	873464.1099999999	-5010705.85	873470.07	Strahlenbergerstraße
880138859	38583615	-5010051.1	878172.74	-5010044.2299999995	878194.9600000001	Bieberer Straße
35243257	880138859	-5010058.62	878148.85	-5010051.1	878172.74	Bieberer Straße
36752662	38579032	-5009943.93	877727.38	-5009835.25	877764.02	Leopold-Bode-Straße
1836961538	35339582	-5010854.81	875802.5099999999	-5010823.57	875762.73	Speyerstraße
1836961539	1836961538	-5010858.600000001	875804.7	-5010854.81	875802.5099999999	Speyerstraße
1836961541	1836961539	-5010865.38	875805.9299999999	-5010858.600000001	875804.7	Speyerstraße
1836961542	1836961541	-5010867.87	875807.82	-5010865.38	875805.9299999999	Speyerstraße
1836961544	1836961542	-5010869.88	875810.18	-5010867.87	875807.82	Speyerstraße
