start	end	lat	lon	lat	lon	name	distance
7187342730	52309468	-5009807.930000001	878437.28	-5009854.71	878290.81	Eigenheimstraße	0.1167462202500362
3989547465	35216733	-5009824.69	878450.1799999999	-5009939.0	878528.98	Rhönstraße	0.13911939558511077
36475981	36321195	-5010313.88	876183.2699999999	-5010221.96	876204.16	Mittelseestraße	0.103564273826353
36475981	215366451	-5010313.88	876183.2699999999	-5010326.15	876238.2999999999	Geleitsstraße	0.04157672389194906
52300498	52292291	-5009374.18	877705.61	-5009294.17	877647.3899999999	Heinrich-Heine-Straße	0.09821444121245444
52301623	52295702	-5009605.15	877873.51	-5009528.86	877817.75	Heinrich-Heine-Straße	0.09372187869387207
52301623	52295694	-5009605.15	877873.51	-5009679.87	877928.17	Heinrich-Heine-Straße	0.09180727721081303
5330172782	5330172766	-5009708.91	876561.2100000001	-5009657.17	876580.01	Gustav-Adolf-Straße	0.05909301506820895
5330172766	38575337	-5009657.17	876580.01	-5009677.88	876727.47	Gustav-Adolf-Straße	0.10770969189556417
5330172766	150886226	-5009657.17	876580.01	-5009644.260000001	876488.02	Gustav-Adolf-Straße	0.06719051904844006
52292291	60404701	-5009294.17	877647.3899999999	-5009354.69	877452.13	Buchhügelallee	0.15474547836642583
52295694	878931313	-5009679.87	877928.17	-5009759.25	877987.4400000001	Heinrich-Heine-Straße	0.0979002587041356
878931313	2018953895	-5009759.25	877987.4400000001	-5009836.2700000005	878042.6	Heinrich-Heine-Straße	0.09427735692686234
878931313	878931343	-5009759.25	877987.4400000001	-5009811.890000001	877887.7100000001	Puteauxpromenade	0.10471926578357049
878931313	878931330	-5009759.25	877987.4400000001	-5009695.109999999	878165.7799999999	Puteauxpromenade	0.14686581919624173
2018953895	52307475	-5009836.2700000005	878042.6	-5009777.359999999	878230.6699999999	Ahornstraße	0.1493338779809633
2018953895	38583613	-5009836.2700000005	878042.6	-5009843.83	878031.03	Ahornstraße	0.01225771226259207
501896690	38587426	-5009476.49	876990.35	-5009478.63	876984.73	Hessenring	0.004663446142592092
501896690	60404620	-5009476.49	876990.35	-5009441.180000001	877107.44	Hessenring	0.09232198585358678
501896690	501896693	-5009476.49	876990.35	-5009392.32	877081.46	Hessenring	0.15987000171685245
501896693	60404620	-5009392.32	877081.46	-5009441.180000001	877107.44	Dornbuschstraße	0.05758195814670087
501896693	60404623	-5009392.32	877081.46	-5009337.029999999	877080.28	Dornbuschstraße	0.06179389988614337
1596258709	86069506	-5008103.87	877886.5800000001	-5008118.83	878013.7699999999	Neue Schneise	0.09229989038299319
1160090659	1160090668	-5010805.21	873309.16	-5010817.5600000005	873318.08	Kaiserleistraße	0.018066975053450902
1160090659	634397	-5010805.21	873309.16	-5010815.51	873295.9700000001	Kaiserleistraße	0.017457664312415234
1160090659	634403	-5010805.21	873309.16	-5010704.470000001	873310.69	Kaiserleistraße	0.11205854625984782
1160090668	634397	-5010817.5600000005	873318.08	-5010815.51	873295.9700000001	Kaiserleistraße	0.019757863945522352
1160090668	27469976	-5010817.5600000005	873318.08	-5010851.33	873516.1599999999	Kaiserleistraße	0.14626119607965227
634397	4457582684	-5010815.51	873295.9700000001	-5010814.05	873183.72	Kaiserleistraße	0.11659685091678558
60268033	60268032	-5010380.54	874896.7999999999	-5010421.67	875053.7	Löwenstraße	0.12092468707081985
60268033	60263612	-5010380.54	874896.7999999999	-5010265.470000001	874966.53	August-Hecht-Straße	0.1455422638719212
60268033	60268034	-5010380.54	874896.7999999999	-5010373.55	874673.84	Löwenstraße	0.15950493925619075
60268033	60268038	-5010380.54	874896.7999999999	-5010476.45	874832.1799999999	August-Hecht-Straße	0.11687467101748625
60268032	60268031	-5010421.67	875053.7	-5010485.3	875298.2599999999	Löwenstraße	0.18828423606092667
60268032	60263614	-5010421.67	875053.7	-5010306.38	875126.74	Rödernstraße	0.13841988049458892
60268032	526646	-5010421.67	875053.7	-5010592.78	874948.6799999999	Rödernstraße	0.20454455008864392
35339010	150883870	-5009878.890000001	876092.59	-5009730.51	876148.72	Schäferstraße	0.1698325448977234
35339010	145793234	-5009878.890000001	876092.59	-5009927.63	876396.8999999999	Marienstraße	0.22379076004671764
145793234	35339015	-5009927.63	876396.8999999999	-5009959.140000001	876573.9299999999	Marienstraße	0.13108389608968293
145793234	145791087	-5009927.63	876396.8999999999	-5009752.4399999995	876320.4	Senefelderstraße	0.2023638747056946
35339015	35343337	-5009959.140000001	876573.9299999999	-5010059.64	876548.79	Waldstraße	0.11351981517637663
35339015	1839829899	-5009959.140000001	876573.9299999999	-5009833.99	876612.22	Waldstraße	0.14199766903933858
878318971	201337247	-5009542.22	875835.99	-5009557.49	875775.16	Starkenburgring	0.04661009316114791
878318971	201337251	-5009542.22	875835.99	-5009510.13	875965.12	Starkenburgring	0.09881316172239266
878318971	878307863	-5009542.22	875835.99	-5009431.25	875812.3400000001	Zufahrt Wirtschaftshof	0.12671663682742018
201337251	201337257	-5009510.13	875965.12	-5009468.63	876133.4	Starkenburgring	0.1286475683909966
201337251	150888252	-5009510.13	875965.12	-5009417.31	875912.4099999999	Brinkstraße	0.11103130122809843
150888254	1840312306	-5009409.680000001	875924.17	-5009409.76	875940.8	Gutenbergstraße	0.011867023729624901
150888254	3206532901	-5009409.680000001	875924.17	-5009404.67	875924.26	Brinkstraße	0.005572984692216054
150888254	150888252	-5009409.680000001	875924.17	-5009417.31	875912.4099999999	Brinkstraße	0.012151614366784034
1840312306	3206532901	-5009409.76	875940.8	-5009404.67	875924.26	Gutenbergstraße	0.013090153191708953
1840312306	201337261	-5009409.76	875940.8	-5009430.81	876032.88	Gutenbergstraße	0.0697525807737289
34042090	2472156	-5008997.64	876925.7899999999	-5008789.38	876974.3200000001	Waldstraße	0.23530166579170525
34042090	34042048	-5008997.64	876925.7899999999	-5009008.58	876924.82	Waldstraße	0.012188504964193407
34042090	34042100	-5008997.64	876925.7899999999	-5009203.0200000005	877950.36	Spessartring	0.7895038436928001
168729698	3164946646	-5010487.68	875867.3200000001	-5010489.42	875881.83	Frankfurter Straße	0.010530960897740062
168729698	4093355808	-5010487.68	875867.3200000001	-5010546.819999999	875844.7999999999	Kaiserstraße	0.06772077734422925
168729698	60263617	-5010487.68	875867.3200000001	-5010434.1	875641.46	Frankfurter Straße	0.17218354774918035
526646	526671	-5010592.78	874948.6799999999	-5010581.62	874763.98	Berliner Straße	0.13235071896705436
526646	34087241	-5010592.78	874948.6799999999	-5010610.0200000005	875220.74	Berliner Straße	0.1950733407150217
526646	58760129	-5010592.78	874948.6799999999	-5010713.62	874869.49	Lilistraße	0.14580080376744825
35339577	35339574	-5010660.38	875802.36	-5010819.2	875741.73	Kaiserstraße	0.18195427264766745
35339577	4093355808	-5010660.38	875802.36	-5010546.819999999	875844.7999999999	Kaiserstraße	0.1299335642656184
35339577	34579902	-5010660.38	875802.36	-5010663.27	875821.1299999999	Berliner Straße	0.013770682052558617
35339577	58787608	-5010660.38	875802.36	-5010654.739999999	875751.2699999999	Berliner Straße	0.03698494380295655
2032692243	290426935	-5009223.0200000005	874096.99	-5009153.359999999	874298.58	Aulmannstraße	0.16374318835247362
7049363385	35343337	-5010091.890000001	876552.88	-5010059.64	876548.79	Waldstraße	0.036299825902834856
634435	526666	-5010674.97	873983.3600000001	-5010714.1	874111.2599999999	Strahlenbergerstraße	0.1088753671438491
634435	1235236967	-5010674.97	873983.3600000001	-5010703.17	873976.95	Kaiserleikreisel	0.03223001909625444
634435	634432	-5010674.97	873983.3600000001	-5010598.04	873969.34	Kaiserleikreisel	0.08621656893042604
526666	411828156	-5010714.1	874111.2599999999	-5010717.13	874234.3500000001	Strahlenbergerstraße	0.08789068855794153
526666	27469980	-5010714.1	874111.2599999999	-5010725.930000001	874129.14	Strahlenbergerstraße	0.019511899460673186
411828156	526669	-5010717.13	874234.3500000001	-5010718.19	874269.0100000001	Strahlenbergerstraße	0.024753731003952437
411828156	60269441	-5010717.13	874234.3500000001	-5010729.649999999	874229.9600000001	Strahlenbergerstraße	0.016340115134376224
526637	526643	-5010566.95	874370.67	-5010560.26	874355.69	Berliner Straße	0.013040703481859428
526637	526680	-5010566.95	874370.67	-5010572.31	874420.58	Berliner Straße	0.04139006131969373
526637	165138	-5010566.95	874370.67	-5010552.08	874377.1499999999	Goethering	0.017174260125680248
526637	526632	-5010566.95	874370.67	-5010650.9799999995	874388.2299999999	Goethering	0.1000719448647501
526643	165138	-5010560.26	874355.69	-5010552.08	874377.1499999999	Berliner Straße	0.01781480359340874
3423747481	86053456	-5008586.48	878407.28	-5008583.24	878408.2400000001	Gersprenzweg	0.0036683968961272874
3423747481	82659806	-5008586.48	878407.28	-5008567.66	878270.2499999999	Rodauweg	0.10001296072820687
3423747481	82656836	-5008586.48	878407.28	-5008688.05	878372.07	Gersprenzweg	0.11573718522619958
82659806	82656834	-5008567.66	878270.2499999999	-5008669.82	878235.4299999999	Weserstraße	0.11631799829814722
82659806	82657532	-5008567.66	878270.2499999999	-5008417.390000001	878320.3	Weserstraße	0.17091948377248967
82659806	86053457	-5008567.66	878270.2499999999	-5008550.48	878137.25	Rodauweg	0.09682622408287225
86053457	82656833	-5008550.48	878137.25	-5008650.72	878101.4	Kinzigweg	0.11439479318196158
86053457	82657530	-5008550.48	878137.25	-5008399.84	878187.0	Kinzigweg	0.17127747917772235
86053457	86053459	-5008550.48	878137.25	-5008533.91	878015.4400000001	Rodauweg	0.0888680833243089
86053459	82656832	-5008533.91	878015.4400000001	-5008634.5	877981.1900000001	Niddaweg	0.11452513861665709
86053459	82657529	-5008533.91	878015.4400000001	-5008383.35	878065.21	Niddaweg	0.17119341604464205
86053459	82656830	-5008533.91	878015.4400000001	-5008516.49	877888.1200000001	Rodauweg	0.09291940741253105
82656830	86058045	-5008516.49	877888.1200000001	-5008557.470000001	877873.82	Rheinstraße	0.046710580945370304
82656830	86058050	-5008516.49	877888.1200000001	-5008399.0	877927.2999999999	Rheinstraße	0.133642188885196
36321512	2118592186	-5010279.72	876632.29	-5010314.52	876621.4500000001	Wilhelmsplatz	0.03947913404368063
303773579	3376859873	-5009580.470000001	879409.58	-5009691.79	879174.16	Bieberer Straße	0.2086868905507219
303773579	288861401	-5009580.470000001	879409.58	-5009276.03	880046.7400000001	Bieberer Straße	0.5683082843072683
60954574	60954575	-5009238.93	879245.18	-5009176.17	879258.2899999999	Heusenstammer Weg	0.07043193089964161
1840618056	3206532904	-5009280.4399999995	875772.5000000001	-5009408.3	875903.0900000001	Lortzingstraße	0.17082807633969999
1840618056	196421259	-5009280.4399999995	875772.5000000001	-5009232.35	875801.3099999999	Schubertstraße	0.05742935956664497
38583613	38579028	-5009843.83	878031.03	-5009871.56	878010.0499999999	Ahornstraße	0.03451323949855391
38583613	38583609	-5009843.83	878031.03	-5009782.109999999	877640.79	Landgrafenring	0.28750697619443766
38583613	52309470	-5009843.83	878031.03	-5009915.33	878098.7100000001	Landgrafenring	0.09411914524384643
38579028	38579025	-5009871.56	878010.0499999999	-5009929.36	878054.1	Landgrafenring	0.07184139584756782
38579028	36753442	-5009871.56	878010.0499999999	-5009849.24	877865.3300000001	Landgrafenring	0.10643018562250843
1831939799	36452115	-5010434.22	876455.61	-5010440.109999999	876455.83	Marktplatz	0.006553316948072502
1831939799	1832015465	-5010434.22	876455.61	-5010427.43	876455.7399999999	Marktplatz	0.007553075104052647
1831939799	1899028412	-5010434.22	876455.61	-5010422.66	876363.7100000001	Große Marktstraße	0.06745041231615703
1899028412	1831939623	-5010422.66	876363.7100000001	-5010405.5600000005	876270.67	Große Marktstraße	0.06904813693575386
1899028412	1004105319	-5010422.66	876363.7100000001	-5010351.15	876346.33	Hintergasse	0.0805273080486765
1831939623	215360447	-5010405.5600000005	876270.67	-5010393.21	876204.06	Große Marktstraße	0.04946678719593006
1831939623	36322918	-5010405.5600000005	876270.67	-5010485.72	876240.37	Herrnstraße	0.09174479421976264
1831939623	36322919	-5010405.5600000005	876270.67	-5010338.63	876293.68	Herrnstraße	0.0762345733735307
215360447	215366451	-5010393.21	876204.06	-5010326.15	876238.2999999999	Kleine Marktstraße	0.07848882465338643
215360447	1831947110	-5010393.21	876204.06	-5010394.74	876123.5900000001	Große Marktstraße	0.0574827814465286
1831947110	1831947111	-5010394.74	876123.5900000001	-5010395.720000001	876077.2899999999	Aliceplatz	0.033049535873524445
1831947110	892675047	-5010394.74	876123.5900000001	-5010488.6899999995	876124.86	Aliceplatz	0.10927970550643565
2479463324	1833459290	-5010825.68	876444.4400000001	-5010906.34	876196.8700000001	Mainstraße	0.198088459620429
2479463324	2551541788	-5010825.68	876444.4400000001	-5010796.100000001	876533.06	Mainstraße	0.07126904370011226
1833459290	882152385	-5010906.34	876196.8700000001	-5010874.55	876173.3899999999	Herrnstraße	0.03974230209395245
1833459290	35316140	-5010906.34	876196.8700000001	-5010984.31	875958.73	Mainstraße	0.19073446402381253
60955350	60953734	-5009022.47	878846.08	-5009143.96	878812.8800000001	Obere Grenzstraße	0.13721535194213413
60954575	261630745	-5009176.17	879258.2899999999	-5008511.08	879295.78	Heusenstammer Weg	0.753337857266595
7187022546	7187085796	-5010458.14	878375.9299999999	-5010335.7299999995	878416.5599999999	Untere Grenzstraße	0.13921665108652012
7187022546	2016105571	-5010458.14	878375.9299999999	-5010529.39	878340.74	Untere Grenzstraße	0.08333724213085984
7187022546	1833704206	-5010458.14	878375.9299999999	-5010475.430000001	878374.2699999999	Untere Grenzstraße	0.019268069700472863
38579025	52309470	-5009929.36	878054.1	-5009915.33	878098.7100000001	Eigenheimstraße	0.03544882439055509
38579025	35243257	-5009929.36	878054.1	-5010058.62	878148.85	Landgrafenring	0.1588819397495518
52309470	52309468	-5009915.33	878098.7100000001	-5009854.71	878290.81	Eigenheimstraße	0.15275096816531317
52309470	38583615	-5009915.33	878098.7100000001	-5010044.2299999995	878194.9600000001	Landgrafenring	0.15897400946234758
38583615	52321582	-5010044.2299999995	878194.9600000001	-5010134.64	878275.23	Emmastraße	0.11591285833976772
38583615	35243257	-5010044.2299999995	878194.9600000001	-5010058.62	878148.85	Bieberer Straße	0.036585655580403484
38583615	35243254	-5010044.2299999995	878194.9600000001	-5009983.069999999	878388.7	Bieberer Straße	0.15406389424614128
52321582	290185735	-5010134.64	878275.23	-5010212.61	878356.4	Emmastraße	0.10428377525032792
52321582	52307476	-5010134.64	878275.23	-5010077.050000001	878456.9299999999	Radfeldstraße	0.14459979390803718
290185735	52321584	-5010212.61	878356.4	-5010235.0	878340.4000000001	Emmastraße	0.029004215547121806
290185735	290185736	-5010212.61	878356.4	-5010234.76	878387.15	Emmastraße	0.0331900589773614
52321584	52321922	-5010235.0	878340.4000000001	-5010226.1	878201.3900000001	Lämmerspieler Weg	0.0996693879849944
52321584	290185736	-5010235.0	878340.4000000001	-5010234.76	878387.15	Lämmerspieler Weg	0.03349668148084192
1831947111	1831947123	-5010395.720000001	876077.2899999999	-5010489.56	876084.0	Aliceplatz	0.10499884514401513
7187085796	2018954669	-5010335.7299999995	878416.5599999999	-5010210.2700000005	877680.84	Hebestraße	0.5431327720345805
7187085796	60405584	-5010335.7299999995	878416.5599999999	-5010239.12	878445.76	Untere Grenzstraße	0.10946082538011086
1833704182	2016105376	-5010496.1899999995	877643.9099999999	-5010481.06	877740.7699999999	Friedhofstraße	0.07795740871632928
1833704182	2016105466	-5010496.1899999995	877643.9099999999	-5010504.83	877778.07	Mühlheimer Straße	0.0962329332855324
1833704182	2551461513	-5010496.1899999995	877643.9099999999	-5010479.66	877581.64	Mühlheimer Straße	0.04863564299024148
2016105376	53382652	-5010481.06	877740.7699999999	-5010424.609999999	877740.1799999999	Friedhofstraße	0.06451209150431281
2016105376	2016105466	-5010481.06	877740.7699999999	-5010504.83	877778.07	Friedhofstraße	0.04177465505878779
57913394	346246392	-5010855.53	874257.2600000001	-5010829.32	874167.87	Oberräder Weg	0.07011529997343043
57913394	404790395	-5010855.53	874257.2600000001	-5010861.79	874303.1699999999	Bettinastraße	0.03348216664516316
57913394	27469978	-5010855.53	874257.2600000001	-5011000.63	874195.95	Goethering	0.16721527350043325
57913394	492399587	-5010855.53	874257.2600000001	-5010761.32	874299.29	Goethering	0.10901874949205467
60268031	60268030	-5010485.3	875298.2599999999	-5010501.69	875287.9800000001	Ludwigstraße	0.019650421747607134
60268031	60263615	-5010485.3	875298.2599999999	-5010364.899999999	875372.6500000001	Ludwigstraße	0.14405320086153056
3164946646	4093355809	-5010489.42	875881.83	-5010549.75	875862.97	Kaiserstraße	0.06856151926962961
3164946646	1831947123	-5010489.42	875881.83	-5010489.56	876084.0	Frankfurter Straße	0.14469165588381616
201337303	150888257	-5009314.359999999	876101.06	-5009284.29	875991.25	Haydnstraße	0.08519878125113191
201337303	201337261	-5009314.359999999	876101.06	-5009430.81	876032.88	Buddenstraße	0.1383628013309943
201337303	1840312061	-5009314.359999999	876101.06	-5009342.29	876205.2999999999	Haydnstraße	0.08061645965979518
276946331	276946329	-5010812.72	875701.69	-5010667.449999999	875690.09	Krimmerstraße	0.16179754576487956
276946331	60268265	-5010812.72	875701.69	-5010772.510000001	875439.77	Bernardstraße	0.1935398373135791
276946331	35339574	-5010812.72	875701.69	-5010819.2	875741.73	Bernardstraße	0.029487896084571252
1855860890	35166659	-5010548.75	878331.4	-5010550.36	878361.94	Mühlheimer Straße	0.021860755300900495
1855860890	6687643121	-5010548.75	878331.4	-5010511.21	877718.08	Mühlheimer Straße	0.43956700618470157
1855860890	35198873	-5010548.75	878331.4	-5010541.46	878346.32	Untere Grenzstraße	0.013937171159772077
35166659	35198873	-5010550.36	878361.94	-5010541.46	878346.32	Untere Grenzstraße	0.015191672130826284
35166659	1833704341	-5010550.36	878361.94	-5010558.12	878430.2000000001	Mühlheimer Straße	0.049475761921789096
290185736	60405584	-5010234.76	878387.15	-5010239.12	878445.76	Lämmerspieler Weg	0.042095565652109285
60405584	60494572	-5010239.12	878445.76	-5010252.17	878571.0999999999	Lämmerspieler Weg	0.0907921839221737
60405584	738218882	-5010239.12	878445.76	-5010087.2299999995	878495.18	Untere Grenzstraße	0.17258706472223453
95109278	271785602	-5008668.09	876410.63	-5008612.3100000005	875920.59	Jacques-Offenbach-Straße	0.3583536340417102
95109278	292278970	-5008668.09	876410.63	-5008705.96	876385.75	Senefelderstraße	0.04571242813804963
271785602	279044991	-5008612.3100000005	875920.59	-5008643.18	875873.2200000001	Schubertstraße	0.048948613639193866
35152699	1838342320	-5009853.74	875411.0000000001	-5009824.9	875420.3499999999	Sprendlinger Landstraße	0.03277108908200892
35152699	35503727	-5009853.74	875411.0000000001	-5010102.37	875256.72	Tulpenhofstraße	0.29768963670379694
35152699	3181433975	-5009853.74	875411.0000000001	-5009862.78	875456.7400000001	Bismarckstraße	0.03414989608649971
35152699	35503730	-5009853.74	875411.0000000001	-5009843.62	875295.15	Bismarckstraße	0.08379878661168146
1838342320	1840618636	-5009824.9	875420.3499999999	-5009818.22	875422.64	Sprendlinger Landstraße	0.007607688484320103
1838342320	3181433975	-5009824.9	875420.3499999999	-5009862.78	875456.7400000001	Bismarckstraße	0.0511889889832874
2472156	2878290571	-5008789.38	876974.3200000001	-5008858.41	877262.87	Hartmannstraße	0.2514020633822003
2472156	292278774	-5008789.38	876974.3200000001	-5008709.88	877034.5000000001	Waldstraße	0.09833664370984332
35503727	60263614	-5010102.37	875256.72	-5010306.38	875126.74	Tulpenhofstraße	0.24513748488857554
35503727	35503729	-5010102.37	875256.72	-5010070.93	875118.26	Geleitsstraße	0.10479428335835754
35503727	60264001	-5010102.37	875256.72	-5010158.0200000005	875502.62	Geleitsstraße	0.1860403355124194
165138	34087187	-5010552.08	874377.1499999999	-5010558.01	874425.06	Berliner Straße	0.03811440224362031
165138	34425502	-5010552.08	874377.1499999999	-5010439.13	874428.85	August-Bebel-Ring	0.13094333085966098
34087281	278124139	-5010623.600000001	876189.9	-5010650.600000001	876179.4999999999	Herrnstraße	0.030935304240547384
34087281	6703118735	-5010623.600000001	876189.9	-5010602.66	876287.11	Berliner Straße	0.07315840020679146
34087281	34579902	-5010623.600000001	876189.9	-5010663.27	875821.1299999999	Berliner Straße	0.2706271755521167
892675047	36322918	-5010488.6899999995	876124.86	-5010485.72	876240.37	Frankfurter Straße	0.08247227056175052
892675047	1831947123	-5010488.6899999995	876124.86	-5010489.56	876084.0	Stadthof	0.7796768311166522
195984208	145791069	-5009102.04	876241.1699999999	-5009229.08	876220.26	Senefelderstraße	0.14215865341044898
195984208	198965752	-5009102.04	876241.1699999999	-5009115.46	876383.39	Humboldtstraße	0.10258392022265542
526680	526656	-5010572.31	874420.58	-5010564.36	874442.29	Berliner Straße	0.017890209194850626
526680	34087187	-5010572.31	874420.58	-5010558.01	874425.06	August-Bebel-Ring	0.016224510806348902
526680	526632	-5010572.31	874420.58	-5010650.9799999995	874388.2299999999	Goethering	0.0905026597584596
271785551	5592325465	-5008142.19	876311.0700000001	-5008118.87	876321.4700000001	Vorderwaldweg	0.026980065553804614
271785551	271785549	-5008142.19	876311.0700000001	-5008229.49	876271.93	Vorderwaldweg	0.1010423441417072
271785551	271785553	-5008142.19	876311.0700000001	-5008105.57	876612.7	Vorderwaldweg	0.22391549578908676
2028498611	821947395	-5009226.87	878310.44	-5009346.1	878398.6499999999	Oppelner Straße	0.14679936276338593
821947395	34042102	-5009346.1	878398.6499999999	-5009425.95	878143.2499999999	Goerdelerstraße	0.2027423540359816
2005578785	86074277	-5008473.01	879021.4600000001	-5008457.97	878907.9199999999	Brunnenweg	0.08274360804923293
2005578785	86069519	-5008473.01	879021.4600000001	-5008252.14	878976.27	Lohrweg	0.3134226806942352
261630745	5854533455	-5008511.08	879295.78	-5008510.03	879295.8099999999	Heusenstammer Weg	0.0011681094963220296
53382652	53382633	-5010424.609999999	877740.1799999999	-5010326.5200000005	877746.46	Friedhofstraße	0.11105033630771714
53382652	2577549009	-5010424.609999999	877740.1799999999	-5010426.56	877492.29	Mathildenstraße	0.17796010395840517
52321922	53378842	-5010226.1	878201.3900000001	-5010146.21	878210.8300000001	Annastraße	0.08915961738245742
52321922	52330283	-5010226.1	878201.3900000001	-5010221.07	878019.14	Lämmerspieler Weg	0.1306736057215728
53378842	35243257	-5010146.21	878210.8300000001	-5010058.62	878148.85	Annastraße	0.10729198412749084
53378842	53378838	-5010146.21	878210.8300000001	-5010198.22	878001.9899999999	Eginhardstraße	0.16225860539213222
35243257	35243258	-5010058.62	878148.85	-5010109.51	877983.89	Bieberer Straße	0.13059923412451085
52307476	52307478	-5010077.050000001	878456.9299999999	-5010082.09	878496.88	Spießstraße	0.029049246109597582
52307476	35243254	-5010077.050000001	878456.9299999999	-5009983.069999999	878388.7	Spießstraße	0.1153131467243075
27469978	1837281600	-5011000.63	874195.95	-5011169.28	874137.94	Goethering	0.19364599461876233
27469978	27658117	-5011000.63	874195.95	-5010889.22	873669.26	Kaiserleistraße	0.39693210250270883
60786323	2028457261	-5009790.0600000005	878966.6199999999	-5009595.08	878758.29	Leibnizstraße	0.26581373906857286
36321195	60268028	-5010221.96	876204.16	-5010176.359999999	876212.14	Mittelseestraße	0.05103934077824672
36321195	215332578	-5010221.96	876204.16	-5010233.9	876294.85	Bleichstraße	0.06605167396317922
196414623	195984175	-5009125.54	875513.51	-5009156.86	875411.07	Weikertsblochstraße	0.08097889211675245
196414623	195984182	-5009125.54	875513.51	-5009091.2299999995	875620.4099999999	Weikertsblochstraße	0.08529887926439346
195984175	196414640	-5009156.86	875411.07	-5009131.649999999	875400.8	Schumannstraße	0.030074235859490928
195984182	195984201	-5009091.2299999995	875620.4099999999	-5009063.83	875844.1599999999	Weikertsblochstraße	0.1663092759881166
195984201	195984203	-5009063.83	875844.1599999999	-5009072.32	875937.8999999999	Weikertsblochstraße	0.06755820420244858
195984201	196421259	-5009063.83	875844.1599999999	-5009232.35	875801.3099999999	Schubertstraße	0.1909816080049808
38583609	52295707	-5009782.109999999	877640.79	-5009676.82	877346.05	Landgrafenring	0.26256678651557547
38583609	38579035	-5009782.109999999	877640.79	-5009816.58	877629.64	Lichtenplattenweg	0.03915775708882771
409018739	600109645	-5008648.76	875031.56	-5008816.22	875161.02	Schumannstraße	0.20792160370105126
409018739	868571081	-5008648.76	875031.56	-5008602.18	875171.35	Merianstraße	0.11266073775199542
600109645	439754213	-5008816.22	875161.02	-5008896.46	874907.75	Backstraße	0.20161275745390872
600109645	600109646	-5008816.22	875161.02	-5008756.180000001	875370.1	Johann-Strauß-Weg	0.1637157461380189
34042102	34042130	-5009425.95	878143.2499999999	-5009577.010000001	878258.68	Rhönstraße	0.187170927678626
34042102	34042100	-5009425.95	878143.2499999999	-5009203.0200000005	877950.36	Rhönstraße	0.28466347345328136
34087291	2551148201	-5010418.37	877116.49	-5010418.17	877005.94	Mathildenstraße	0.07886901190142578
34087291	36685684	-5010418.37	877116.49	-5010386.42	877091.71	Mathildenplatz	0.03969230033815317
34087291	1832892256	-5010418.37	877116.49	-5010419.65	877219.27	Mathildenstraße	0.0734105289607097
2012875186	2012875275	-5009281.84	874672.1000000001	-5009341.54	874648.48	Buchrainweg	0.08331981787720553
2012875186	253396821	-5009281.84	874672.1000000001	-5009234.78	874796.7600000001	Taunusring	0.1032286849862212
2012875186	30797058	-5009281.84	874672.1000000001	-5009328.58	874597.3400000001	Taunusring	0.07497407102045871
2012875275	253393033	-5009341.54	874648.48	-5009382.59	874930.85	Buchrainweg	0.20917833105109918
2012875275	30797058	-5009341.54	874648.48	-5009328.58	874597.3400000001	Buchrainweg	0.03930222145541569
150883870	150886223	-5009730.51	876148.72	-5009794.74	875849.79	Hermannstraße	0.22493917211832676
150883870	145791087	-5009730.51	876148.72	-5009752.4399999995	876320.4	Hermannstraße	0.12490246151052362
150883870	150883873	-5009730.51	876148.72	-5009631.24	876065.2000000001	Arndtstraße	0.1254733416718078
59282316	59282312	-5008351.84	876748.27	-5008341.260000001	876714.3	Eberhard-von-Rochow-Straße	0.02695046715418017
59282316	395304178	-5008351.84	876748.27	-5008371.15	876807.96	Eberhard-von-Rochow-Straße	0.04771046455245188
34087288	1832151395	-5010507.43	876742.4800000001	-5010510.54	876728.4800000001	Berliner Straße	0.010569799439109242
34087288	267876464	-5010507.43	876742.4800000001	-5010494.71	876796.55	Berliner Straße	0.04109369937455541
34087288	339354674	-5010507.43	876742.4800000001	-5010495.21	876742.21	Großer Biergrund	0.013593651110190553
267876464	267876503	-5010494.71	876796.55	-5010565.93	876810.3099999999	Schnegelbachweg	0.08369734033048268
35148892	35339582	-5010932.36	875724.0299999999	-5010823.57	875762.73	Kaiserstraße	0.12411611836823794
35148892	35339572	-5010932.36	875724.0299999999	-5010928.99	875701.6	Goethestraße	0.016438653618317256
35148892	1836463892	-5010932.36	875724.0299999999	-5011057.58	875678.5900000001	Kaiserstraße	0.14300924488572758
35339572	35339574	-5010928.99	875701.6	-5010819.2	875741.73	Kaiserstraße	0.1254296797002737
35339572	60268264	-5010928.99	875701.6	-5010881.5	875388.5	Goethestraße	0.2295154319735508
634403	27665242	-5010704.470000001	873310.69	-5010702.359999999	872955.85	Strahlenbergerstraße	0.2531461396045339
1836463892	1822641853	-5011057.58	875678.5900000001	-5011066.33	875684.21	Kaiserstraße	0.010542773780670636
1822641853	7192845739	-5011066.33	875684.21	-5011071.239999999	875685.76	Kaiserstraße	0.005572180131033771
1822641853	2089463231	-5011066.33	875684.21	-5011069.63	875676.59	Mainstraße	0.00656903865348939
1822641853	1836223241	-5011066.33	875684.21	-5011070.63	875776.4	Mainstraße	0.06710059830432982
1086034110	2861923985	-5011188.25	875499.47	-5011180.72	875606.35	Hafenallee	0.07669694112916413
1086034110	1822641871	-5011188.25	875499.47	-5011178.550000001	875595.1	Hafenallee	0.06917168838280367
